2023-09-28 23:17:29 WARNING  start
2023-09-28 23:17:42 WARNING  [432] loss: 19678.603515625, accuracy: 0.15576171875
2023-09-28 23:17:42 WARNING  [448] loss: 19546.66796875, accuracy: 0.163818359375
2023-09-28 23:17:42 WARNING  [464] loss: 19459.408203125, accuracy: 0.17138671875
2023-09-28 23:17:42 WARNING  [480] loss: 19319.32421875, accuracy: 0.17822265625
2023-09-28 23:17:42 WARNING  [496] loss: 19235.779296875, accuracy: 0.178955078125
2023-09-28 23:17:43 WARNING  [512] loss: 19165.09765625, accuracy: 0.17626953125
2023-09-28 23:17:43 WARNING  [528] loss: 19049.41015625, accuracy: 0.1845703125
2023-09-28 23:17:43 WARNING  [544] loss: 18929.025390625, accuracy: 0.1826171875
2023-09-28 23:17:43 WARNING  [560] loss: 18839.2734375, accuracy: 0.1796875
2023-09-28 23:17:43 WARNING  [576] loss: 18777.076171875, accuracy: 0.180908203125
2023-09-28 23:17:43 WARNING  [592] loss: 18609.322265625, accuracy: 0.189697265625
2023-09-28 23:17:43 WARNING  [608] loss: 18530.220703125, accuracy: 0.19091796875
2023-09-28 23:17:43 WARNING  [624] loss: 18431.228515625, accuracy: 0.202392578125
2023-09-28 23:17:43 WARNING  [640] loss: 18434.623046875, accuracy: 0.2001953125
2023-09-28 23:17:43 WARNING  [656] loss: 18339.767578125, accuracy: 0.20556640625
2023-09-28 23:17:43 WARNING  [672] loss: 18103.33984375, accuracy: 0.218017578125
2023-09-28 23:17:44 WARNING  [688] loss: 18024.955078125, accuracy: 0.216552734375
2023-09-28 23:17:44 WARNING  [704] loss: 17982.685546875, accuracy: 0.2138671875
2023-09-28 23:17:44 WARNING  [720] loss: 17954.3515625, accuracy: 0.21240234375
2023-09-28 23:17:44 WARNING  [736] loss: 17893.412109375, accuracy: 0.2109375
2023-09-28 23:17:44 WARNING  [752] loss: 17753.83203125, accuracy: 0.2138671875
2023-09-28 23:17:44 WARNING  [768] loss: 17678.75, accuracy: 0.215576171875
2023-09-28 23:17:44 WARNING  [784] loss: 17604.0234375, accuracy: 0.212158203125
2023-09-28 23:17:44 WARNING  [800] loss: 17510.314453125, accuracy: 0.21875
2023-09-28 23:17:44 WARNING  [816] loss: 17488.12109375, accuracy: 0.21142578125
2023-09-28 23:17:44 WARNING  [832] loss: 17307.541015625, accuracy: 0.21630859375
2023-09-28 23:17:45 WARNING  [848] loss: 17217.421875, accuracy: 0.21728515625
2023-09-28 23:17:45 WARNING  [864] loss: 17144.71875, accuracy: 0.218505859375
2023-09-28 23:17:45 WARNING  [880] loss: 17134.15625, accuracy: 0.218017578125
2023-09-28 23:17:45 WARNING  [896] loss: 17086.76171875, accuracy: 0.216064453125
2023-09-28 23:17:45 WARNING  [912] loss: 16912.296875, accuracy: 0.20556640625
2023-09-28 23:17:45 WARNING  [928] loss: 16800.73828125, accuracy: 0.20751953125
2023-09-28 23:17:45 WARNING  [944] loss: 16792.609375, accuracy: 0.215087890625
2023-09-28 23:17:45 WARNING  [960] loss: 16724.53515625, accuracy: 0.21533203125
2023-09-28 23:17:45 WARNING  [976] loss: 16703.935546875, accuracy: 0.21142578125
2023-09-28 23:17:45 WARNING  [992] loss: 16560.5390625, accuracy: 0.213623046875
2023-09-28 23:17:45 WARNING  [1008] loss: 16448.072265625, accuracy: 0.21142578125
2023-09-28 23:17:46 WARNING  [1024] loss: 16347.4736328125, accuracy: 0.21484375
2023-09-28 23:17:46 WARNING  [1040] loss: 16322.400390625, accuracy: 0.213134765625
2023-09-28 23:17:46 WARNING  [1056] loss: 16250.826171875, accuracy: 0.21533203125
2023-09-28 23:17:46 WARNING  [1072] loss: 16112.88671875, accuracy: 0.224853515625
2023-09-28 23:17:46 WARNING  [1088] loss: 16094.6513671875, accuracy: 0.219970703125
2023-09-28 23:17:46 WARNING  [1104] loss: 15998.70703125, accuracy: 0.227294921875
2023-09-28 23:17:46 WARNING  [1120] loss: 15883.517578125, accuracy: 0.225341796875
2023-09-28 23:17:46 WARNING  [1136] loss: 15884.4609375, accuracy: 0.213134765625
2023-09-28 23:17:46 WARNING  [1152] loss: 15773.02734375, accuracy: 0.230712890625
2023-09-28 23:17:46 WARNING  [1168] loss: 15739.501953125, accuracy: 0.239501953125
2023-09-28 23:17:46 WARNING  [1184] loss: 15660.490234375, accuracy: 0.230712890625
2023-09-28 23:17:47 WARNING  [1200] loss: 15637.5390625, accuracy: 0.237060546875
2023-09-28 23:17:47 WARNING  [1216] loss: 15567.48828125, accuracy: 0.2412109375
2023-09-28 23:17:47 WARNING  [1232] loss: 15451.568359375, accuracy: 0.25341796875
2023-09-28 23:17:47 WARNING  [1248] loss: 15434.34765625, accuracy: 0.249755859375
2023-09-28 23:17:47 WARNING  [1264] loss: 15233.4873046875, accuracy: 0.259521484375
2023-09-28 23:17:47 WARNING  [1280] loss: 15216.9033203125, accuracy: 0.25732421875
2023-09-28 23:17:47 WARNING  [1296] loss: 15166.642578125, accuracy: 0.245849609375
2023-09-28 23:17:47 WARNING  [1312] loss: 15160.62109375, accuracy: 0.255859375
2023-09-28 23:17:47 WARNING  [1328] loss: 15170.216796875, accuracy: 0.2421875
2023-09-28 23:17:47 WARNING  [1344] loss: 14976.6767578125, accuracy: 0.249267578125
2023-09-28 23:17:47 WARNING  [1360] loss: 14807.2294921875, accuracy: 0.251220703125
2023-09-28 23:17:48 WARNING  [1376] loss: 14914.421875, accuracy: 0.2568359375
2023-09-28 23:17:48 WARNING  [1392] loss: 14891.34765625, accuracy: 0.259765625
2023-09-28 23:17:48 WARNING  [1408] loss: 14873.4853515625, accuracy: 0.2685546875
2023-09-28 23:17:48 WARNING  [1424] loss: 14675.369140625, accuracy: 0.271728515625
2023-09-28 23:17:48 WARNING  [1440] loss: 14642.8134765625, accuracy: 0.2822265625
2023-09-28 23:17:48 WARNING  [1456] loss: 14574.0888671875, accuracy: 0.274169921875
2023-09-28 23:17:48 WARNING  [1472] loss: 14480.541015625, accuracy: 0.2919921875
2023-09-28 23:17:48 WARNING  [1488] loss: 14483.02734375, accuracy: 0.278076171875
2023-09-28 23:17:48 WARNING  [1504] loss: 14426.93359375, accuracy: 0.28515625
2023-09-28 23:17:48 WARNING  [1520] loss: 14325.1806640625, accuracy: 0.2880859375
2023-09-28 23:17:48 WARNING  [1536] loss: 14442.4580078125, accuracy: 0.277587890625
2023-09-28 23:17:49 WARNING  [1552] loss: 14230.962890625, accuracy: 0.29638671875
2023-09-28 23:17:49 WARNING  [1568] loss: 14191.001953125, accuracy: 0.295166015625
2023-09-28 23:17:49 WARNING  [1584] loss: 14175.908203125, accuracy: 0.292724609375
2023-09-28 23:17:49 WARNING  [1600] loss: 14151.138671875, accuracy: 0.293212890625
2023-09-28 23:17:49 WARNING  [1616] loss: 14078.0166015625, accuracy: 0.29541015625
2023-09-28 23:17:49 WARNING  [1632] loss: 14077.4677734375, accuracy: 0.296875
2023-09-28 23:17:49 WARNING  [1648] loss: 14004.68359375, accuracy: 0.30224609375
2023-09-28 23:17:49 WARNING  [1664] loss: 13957.771484375, accuracy: 0.302490234375
2023-09-28 23:17:49 WARNING  [1680] loss: 14047.5712890625, accuracy: 0.310302734375
2023-09-28 23:17:49 WARNING  [1696] loss: 13837.505859375, accuracy: 0.328369140625
2023-09-28 23:17:49 WARNING  [1712] loss: 13813.93359375, accuracy: 0.316162109375
2023-09-28 23:17:50 WARNING  [1728] loss: 13779.7802734375, accuracy: 0.3056640625
2023-09-28 23:17:50 WARNING  [1744] loss: 13751.8779296875, accuracy: 0.318359375
2023-09-28 23:17:50 WARNING  [1760] loss: 13725.353515625, accuracy: 0.32177734375
2023-09-28 23:17:50 WARNING  [1776] loss: 13742.900390625, accuracy: 0.32470703125
2023-09-28 23:17:50 WARNING  [1792] loss: 13658.654296875, accuracy: 0.329345703125
2023-09-28 23:17:50 WARNING  [1808] loss: 13499.8935546875, accuracy: 0.3330078125
2023-09-28 23:17:50 WARNING  [1824] loss: 13508.150390625, accuracy: 0.3359375
2023-09-28 23:17:50 WARNING  [1840] loss: 13391.59375, accuracy: 0.3359375
2023-09-28 23:17:50 WARNING  [1856] loss: 13473.6474609375, accuracy: 0.338134765625
2023-09-28 23:17:50 WARNING  [1872] loss: 13521.0009765625, accuracy: 0.343994140625
2023-09-28 23:17:50 WARNING  [1888] loss: 13434.3779296875, accuracy: 0.346923828125
2023-09-28 23:17:51 WARNING  [1904] loss: 13308.501953125, accuracy: 0.357666015625
2023-09-28 23:17:51 WARNING  [1920] loss: 13259.71484375, accuracy: 0.35205078125
2023-09-28 23:17:51 WARNING  [1936] loss: 13288.927734375, accuracy: 0.34765625
2023-09-28 23:17:51 WARNING  [1952] loss: 13359.244140625, accuracy: 0.3486328125
2023-09-28 23:17:51 WARNING  [1968] loss: 13167.75, accuracy: 0.34814453125
2023-09-28 23:17:51 WARNING  [1984] loss: 13251.033203125, accuracy: 0.34619140625
2023-09-28 23:17:51 WARNING  [2000] loss: 13151.2373046875, accuracy: 0.35205078125
2023-09-28 23:17:51 WARNING  [2016] loss: 13117.1591796875, accuracy: 0.35546875
2023-09-28 23:17:51 WARNING  [2032] loss: 13063.4501953125, accuracy: 0.35986328125
2023-09-28 23:17:51 WARNING  [2048] loss: 12926.919921875, accuracy: 0.373291015625
2023-09-28 23:17:51 WARNING  [2064] loss: 12854.59375, accuracy: 0.369384765625
2023-09-28 23:17:52 WARNING  [2080] loss: 12925.5732421875, accuracy: 0.355712890625
2023-09-28 23:17:52 WARNING  [2096] loss: 12881.0283203125, accuracy: 0.361083984375
2023-09-28 23:17:52 WARNING  [2112] loss: 12793.5244140625, accuracy: 0.372314453125
2023-09-28 23:17:52 WARNING  [2128] loss: 12897.51953125, accuracy: 0.371337890625
2023-09-28 23:17:52 WARNING  [2144] loss: 12717.11328125, accuracy: 0.3720703125
2023-09-28 23:17:52 WARNING  [2160] loss: 12822.7890625, accuracy: 0.368408203125
2023-09-28 23:17:52 WARNING  [2176] loss: 12735.1875, accuracy: 0.38134765625
2023-09-28 23:17:52 WARNING  [2192] loss: 12711.0537109375, accuracy: 0.37890625
2023-09-28 23:17:52 WARNING  [2208] loss: 12645.9404296875, accuracy: 0.37744140625
2023-09-28 23:17:52 WARNING  [2224] loss: 12653.3251953125, accuracy: 0.373046875
2023-09-28 23:17:52 WARNING  [2240] loss: 12575.767578125, accuracy: 0.3837890625
2023-09-28 23:17:53 WARNING  [2256] loss: 12555.49609375, accuracy: 0.380615234375
2023-09-28 23:17:53 WARNING  [2272] loss: 12627.044921875, accuracy: 0.381591796875
2023-09-28 23:17:53 WARNING  [2288] loss: 12514.796875, accuracy: 0.382568359375
2023-09-28 23:17:53 WARNING  [2304] loss: 12427.126953125, accuracy: 0.37841796875
2023-09-28 23:17:53 WARNING  [2320] loss: 12327.818359375, accuracy: 0.38525390625
2023-09-28 23:17:53 WARNING  [2336] loss: 12485.9482421875, accuracy: 0.38134765625
2023-09-28 23:17:53 WARNING  [2352] loss: 12400.4931640625, accuracy: 0.37939453125
2023-09-28 23:17:53 WARNING  [2368] loss: 12351.548828125, accuracy: 0.3798828125
2023-09-28 23:17:53 WARNING  [2384] loss: 12406.7841796875, accuracy: 0.3759765625
2023-09-28 23:17:53 WARNING  [2400] loss: 12331.212890625, accuracy: 0.3662109375
2023-09-28 23:17:53 WARNING  [2416] loss: 12273.6474609375, accuracy: 0.36865234375
2023-09-28 23:17:54 WARNING  [2432] loss: 12234.6328125, accuracy: 0.39013671875
2023-09-28 23:17:54 WARNING  [2448] loss: 12227.630859375, accuracy: 0.388427734375
2023-09-28 23:17:54 WARNING  [2464] loss: 12212.720703125, accuracy: 0.384765625
2023-09-28 23:17:54 WARNING  [2480] loss: 12099.9775390625, accuracy: 0.384033203125
2023-09-28 23:17:54 WARNING  [2496] loss: 12097.3671875, accuracy: 0.3974609375
2023-09-28 23:17:54 WARNING  [2512] loss: 12059.3759765625, accuracy: 0.392333984375
2023-09-28 23:17:54 WARNING  [2528] loss: 12141.013671875, accuracy: 0.381591796875
2023-09-28 23:17:54 WARNING  [2544] loss: 12055.7822265625, accuracy: 0.392578125
2023-09-28 23:17:54 WARNING  [2560] loss: 12033.1787109375, accuracy: 0.385498046875
2023-09-28 23:17:55 WARNING  [2576] loss: 12073.0166015625, accuracy: 0.3798828125
2023-09-28 23:17:55 WARNING  [2592] loss: 11877.3603515625, accuracy: 0.393798828125
2023-09-28 23:17:55 WARNING  [2608] loss: 11986.158203125, accuracy: 0.395263671875
2023-09-28 23:17:55 WARNING  [2624] loss: 11944.2392578125, accuracy: 0.399169921875
2023-09-28 23:17:55 WARNING  [2640] loss: 11737.615234375, accuracy: 0.397216796875
2023-09-28 23:17:55 WARNING  [2656] loss: 11932.435546875, accuracy: 0.392822265625
2023-09-28 23:17:55 WARNING  [2672] loss: 11839.81640625, accuracy: 0.397705078125
2023-09-28 23:17:55 WARNING  [2688] loss: 11865.15234375, accuracy: 0.394775390625
2023-09-28 23:17:55 WARNING  [2704] loss: 11755.8974609375, accuracy: 0.40185546875
2023-09-28 23:17:55 WARNING  [2720] loss: 11753.9189453125, accuracy: 0.384521484375
2023-09-28 23:17:56 WARNING  [2736] loss: 11771.7890625, accuracy: 0.382568359375
2023-09-28 23:17:56 WARNING  [2752] loss: 11652.0166015625, accuracy: 0.394775390625
2023-09-28 23:17:56 WARNING  [2768] loss: 11611.130859375, accuracy: 0.40380859375
2023-09-28 23:17:56 WARNING  [2784] loss: 11574.5859375, accuracy: 0.407470703125
2023-09-28 23:17:56 WARNING  [2800] loss: 11625.91015625, accuracy: 0.39501953125
2023-09-28 23:17:56 WARNING  [2816] loss: 11537.091796875, accuracy: 0.400390625
2023-09-28 23:17:56 WARNING  [2832] loss: 11619.412109375, accuracy: 0.39794921875
2023-09-28 23:17:56 WARNING  [2848] loss: 11456.6455078125, accuracy: 0.403076171875
2023-09-28 23:17:57 WARNING  [2864] loss: 11427.0390625, accuracy: 0.39404296875
2023-09-28 23:17:57 WARNING  [2880] loss: 11474.98828125, accuracy: 0.403076171875
2023-09-28 23:17:57 WARNING  [2896] loss: 11455.734375, accuracy: 0.404296875
2023-09-28 23:17:57 WARNING  [2912] loss: 11274.9970703125, accuracy: 0.400390625
2023-09-28 23:17:57 WARNING  [2928] loss: 11339.7470703125, accuracy: 0.4033203125
2023-09-28 23:17:57 WARNING  [2944] loss: 11442.8603515625, accuracy: 0.40185546875
2023-09-28 23:17:57 WARNING  [2960] loss: 11175.9833984375, accuracy: 0.40576171875
2023-09-28 23:17:57 WARNING  [2976] loss: 11392.443359375, accuracy: 0.406494140625
2023-09-28 23:17:57 WARNING  [2992] loss: 11318.30078125, accuracy: 0.40380859375
2023-09-28 23:17:58 WARNING  [3008] loss: 11279.28125, accuracy: 0.4013671875
2023-09-28 23:17:58 WARNING  [3024] loss: 11226.2529296875, accuracy: 0.39453125
2023-09-28 23:17:58 WARNING  [3040] loss: 11261.8876953125, accuracy: 0.4072265625
2023-09-28 23:17:58 WARNING  [3056] loss: 11348.974609375, accuracy: 0.40380859375
2023-09-28 23:17:58 WARNING  [3072] loss: 11158.9287109375, accuracy: 0.40283203125
2023-09-28 23:17:58 WARNING  [3088] loss: 11186.87890625, accuracy: 0.404052734375
2023-09-28 23:17:58 WARNING  [3104] loss: 11196.1640625, accuracy: 0.40185546875
2023-09-28 23:17:58 WARNING  [3120] loss: 11151.908203125, accuracy: 0.408935546875
2023-09-28 23:17:58 WARNING  [3136] loss: 11098.427734375, accuracy: 0.40380859375
2023-09-28 23:17:58 WARNING  [3152] loss: 11131.05859375, accuracy: 0.408447265625
2023-09-28 23:17:58 WARNING  [3168] loss: 11095.6953125, accuracy: 0.397216796875
2023-09-28 23:17:59 WARNING  [3184] loss: 11087.669921875, accuracy: 0.403564453125
2023-09-28 23:17:59 WARNING  [3200] loss: 11022.4462890625, accuracy: 0.411865234375
2023-09-28 23:17:59 WARNING  [3216] loss: 10914.13671875, accuracy: 0.4091796875
2023-09-28 23:17:59 WARNING  [3232] loss: 10933.623046875, accuracy: 0.408935546875
2023-09-28 23:17:59 WARNING  [3248] loss: 10871.7744140625, accuracy: 0.399169921875
2023-09-28 23:17:59 WARNING  [3264] loss: 10941.7236328125, accuracy: 0.402587890625
2023-09-28 23:17:59 WARNING  [3280] loss: 10966.0703125, accuracy: 0.4091796875
2023-09-28 23:17:59 WARNING  [3296] loss: 10938.185546875, accuracy: 0.411865234375
2023-09-28 23:17:59 WARNING  [3312] loss: 10886.4423828125, accuracy: 0.405029296875
2023-09-28 23:17:59 WARNING  [3328] loss: 10901.5947265625, accuracy: 0.407470703125
2023-09-28 23:17:59 WARNING  [3344] loss: 10899.291015625, accuracy: 0.3984375
2023-09-28 23:18:00 WARNING  [3360] loss: 10891.857421875, accuracy: 0.410400390625
2023-09-28 23:18:00 WARNING  [3376] loss: 10797.8583984375, accuracy: 0.413818359375
2023-09-28 23:18:00 WARNING  [3392] loss: 10758.02734375, accuracy: 0.41650390625
2023-09-28 23:18:00 WARNING  [3408] loss: 10860.4482421875, accuracy: 0.409912109375
2023-09-28 23:18:00 WARNING  [3424] loss: 10744.5244140625, accuracy: 0.408447265625
2023-09-28 23:18:00 WARNING  [3440] loss: 10857.470703125, accuracy: 0.414794921875
2023-09-28 23:18:00 WARNING  [3456] loss: 10772.451171875, accuracy: 0.419189453125
2023-09-28 23:18:00 WARNING  [3472] loss: 10697.4111328125, accuracy: 0.414794921875
2023-09-28 23:18:00 WARNING  [3488] loss: 10640.798828125, accuracy: 0.4140625
2023-09-28 23:18:00 WARNING  [3504] loss: 10613.1982421875, accuracy: 0.419921875
2023-09-28 23:18:00 WARNING  [3520] loss: 10605.79296875, accuracy: 0.418701171875
2023-09-28 23:18:01 WARNING  [3536] loss: 10655.798828125, accuracy: 0.422607421875
2023-09-28 23:18:01 WARNING  [3552] loss: 10638.400390625, accuracy: 0.419921875
2023-09-28 23:18:01 WARNING  [3568] loss: 10638.87890625, accuracy: 0.427978515625
2023-09-28 23:18:01 WARNING  [3584] loss: 10587.94140625, accuracy: 0.42138671875
2023-09-28 23:18:01 WARNING  [3600] loss: 10591.2734375, accuracy: 0.418212890625
2023-09-28 23:18:01 WARNING  [3616] loss: 10606.1484375, accuracy: 0.417724609375
2023-09-28 23:18:01 WARNING  [3632] loss: 10500.9072265625, accuracy: 0.422607421875
2023-09-28 23:18:01 WARNING  [3648] loss: 10410.54296875, accuracy: 0.428955078125
2023-09-28 23:18:01 WARNING  [3664] loss: 10543.556640625, accuracy: 0.427001953125
2023-09-28 23:18:01 WARNING  [3680] loss: 10408.3818359375, accuracy: 0.4267578125
2023-09-28 23:18:01 WARNING  [3696] loss: 10470.115234375, accuracy: 0.441162109375
2023-09-28 23:18:02 WARNING  [3712] loss: 10382.833984375, accuracy: 0.435791015625
2023-09-28 23:18:02 WARNING  [3728] loss: 10407.0849609375, accuracy: 0.43310546875
2023-09-28 23:18:02 WARNING  [3744] loss: 10384.892578125, accuracy: 0.439208984375
2023-09-28 23:18:02 WARNING  [3760] loss: 10419.328125, accuracy: 0.42724609375
2023-09-28 23:18:02 WARNING  [3776] loss: 10327.6201171875, accuracy: 0.433349609375
2023-09-28 23:18:02 WARNING  [3792] loss: 10270.05078125, accuracy: 0.437255859375
2023-09-28 23:18:02 WARNING  [3808] loss: 10413.123046875, accuracy: 0.43408203125
2023-09-28 23:18:02 WARNING  [3824] loss: 10415.3046875, accuracy: 0.433837890625
2023-09-28 23:18:03 WARNING  [3840] loss: 10355.1162109375, accuracy: 0.444580078125
2023-09-28 23:18:03 WARNING  [3856] loss: 10179.185546875, accuracy: 0.446533203125
2023-09-28 23:18:03 WARNING  [3872] loss: 10267.7490234375, accuracy: 0.447021484375
2023-09-28 23:18:03 WARNING  [3888] loss: 10309.3603515625, accuracy: 0.44189453125
2023-09-28 23:18:03 WARNING  [3904] loss: 10298.8134765625, accuracy: 0.449462890625
2023-09-28 23:18:03 WARNING  [3920] loss: 10164.1650390625, accuracy: 0.438720703125
2023-09-28 23:18:04 WARNING  [3936] loss: 10253.7431640625, accuracy: 0.4453125
2023-09-28 23:18:04 WARNING  [3952] loss: 10354.978515625, accuracy: 0.43115234375
2023-09-28 23:18:04 WARNING  [3968] loss: 10247.146484375, accuracy: 0.435546875
2023-09-28 23:18:04 WARNING  [3984] loss: 10206.7041015625, accuracy: 0.444580078125
2023-09-28 23:18:04 WARNING  [4000] loss: 10107.3984375, accuracy: 0.43701171875
2023-09-28 23:18:04 WARNING  [4016] loss: 10092.0, accuracy: 0.437744140625
2023-09-28 23:18:04 WARNING  [4032] loss: 10201.1162109375, accuracy: 0.4384765625
2023-09-28 23:18:05 WARNING  [4048] loss: 10164.5009765625, accuracy: 0.44091796875
2023-09-28 23:18:05 WARNING  [4064] loss: 10187.6142578125, accuracy: 0.43359375
2023-09-28 23:18:05 WARNING  [4080] loss: 10097.794921875, accuracy: 0.441162109375
2023-09-28 23:18:05 WARNING  [4096] loss: 10075.365234375, accuracy: 0.44287109375
2023-09-28 23:18:05 WARNING  [4112] loss: 10112.4169921875, accuracy: 0.439208984375
2023-09-28 23:18:05 WARNING  [4128] loss: 10080.3125, accuracy: 0.440673828125
2023-09-28 23:18:05 WARNING  [4144] loss: 10016.5703125, accuracy: 0.44384765625
2023-09-28 23:18:06 WARNING  [4160] loss: 10015.70703125, accuracy: 0.45458984375
2023-09-28 23:18:06 WARNING  [4176] loss: 10084.46875, accuracy: 0.44580078125
2023-09-28 23:18:06 WARNING  [4192] loss: 9985.5947265625, accuracy: 0.447998046875
2023-09-28 23:18:06 WARNING  [4208] loss: 9946.8212890625, accuracy: 0.4443359375
2023-09-28 23:18:06 WARNING  [4224] loss: 10039.875, accuracy: 0.453369140625
2023-09-28 23:18:06 WARNING  [4240] loss: 9942.78125, accuracy: 0.4345703125
2023-09-28 23:18:07 WARNING  [4256] loss: 9897.7685546875, accuracy: 0.45458984375
2023-09-28 23:18:07 WARNING  [4272] loss: 9928.4921875, accuracy: 0.45361328125
2023-09-28 23:18:07 WARNING  [4288] loss: 9864.8779296875, accuracy: 0.462646484375
2023-09-28 23:18:07 WARNING  [4304] loss: 9921.939453125, accuracy: 0.453369140625
2023-09-28 23:18:07 WARNING  [4320] loss: 9930.427734375, accuracy: 0.45556640625
2023-09-28 23:18:07 WARNING  [4336] loss: 9986.6513671875, accuracy: 0.4609375
2023-09-28 23:18:08 WARNING  [4352] loss: 9906.173828125, accuracy: 0.449462890625
2023-09-28 23:18:08 WARNING  [4368] loss: 9808.705078125, accuracy: 0.455078125
2023-09-28 23:18:08 WARNING  [4384] loss: 9909.0029296875, accuracy: 0.447021484375
2023-09-28 23:18:08 WARNING  [4400] loss: 9796.181640625, accuracy: 0.4560546875
2023-09-28 23:18:08 WARNING  [4416] loss: 9879.0869140625, accuracy: 0.45068359375
2023-09-28 23:18:08 WARNING  [4432] loss: 9839.5751953125, accuracy: 0.46044921875
2023-09-28 23:18:09 WARNING  [4448] loss: 9832.3134765625, accuracy: 0.45947265625
2023-09-28 23:18:09 WARNING  [4464] loss: 9663.2060546875, accuracy: 0.456787109375
2023-09-28 23:18:09 WARNING  [4480] loss: 9633.21484375, accuracy: 0.458740234375
2023-09-28 23:18:09 WARNING  [4496] loss: 9657.5458984375, accuracy: 0.451904296875
2023-09-28 23:18:09 WARNING  [4512] loss: 9825.9130859375, accuracy: 0.451416015625
2023-09-28 23:18:10 WARNING  [4528] loss: 9737.115234375, accuracy: 0.460205078125
2023-09-28 23:18:10 WARNING  [4544] loss: 9634.6904296875, accuracy: 0.460205078125
